genre,date,count
Indietronica,2018,6.43
Indietronica,2019,5.33
Indietronica,2020,4.35
Industrial rock,1954,0.0
Industrial rock,1955,0.0
Industrial rock,1956,0.0
Industrial rock,1957,0.0
Industrial rock,1958,0.0
Industrial rock,1959,0.0
Industrial rock,1960,0.0
Industrial rock,1961,0.0
Industrial rock,1962,0.0
Industrial rock,1963,0.0
Industrial rock,1964,0.0
Industrial rock,1965,0.0
Industrial rock,1966,0.0
Industrial rock,1967,0.0
Industrial rock,1968,0.0
Industrial rock,1969,0.0
Industrial rock,1970,0.0
Industrial rock,1971,0.0
Industrial rock,1972,0.0
Industrial rock,1973,0.0
Industrial rock,1974,0.0
Industrial rock,1975,0.0
Industrial rock,1976,0.0
Industrial rock,1977,0.0
Industrial rock,1978,0.0
Industrial rock,1979,0.0
Industrial rock,1980,0.0
Industrial rock,1981,0.0
Industrial rock,1982,0.0
Industrial rock,1983,0.0
Industrial rock,1984,0.0
Industrial rock,1985,0.0
Industrial rock,1986,0.0
Industrial rock,1987,0.0
Industrial rock,1988,0.0
Industrial rock,1989,0.0
Industrial rock,1990,0.0
Industrial rock,1991,0.37
Industrial rock,1992,0.8
Industrial rock,1993,0.19
Industrial rock,1994,0.17
Industrial rock,1995,0.16
Industrial rock,1996,0.34
Industrial rock,1997,0.0
Industrial rock,1998,0.15
Industrial rock,1999,0.0
Industrial rock,2000,0.35
Industrial rock,2001,0.0
Industrial rock,2002,0.29
Industrial rock,2003,0.32
Industrial rock,2004,0.0
Industrial rock,2005,0.13
Industrial rock,2006,0.16
Industrial rock,2007,0.0
Industrial rock,2008,0.0
Industrial rock,2009,0.0
Industrial rock,2010,0.0
Industrial rock,2011,0.0
Industrial rock,2012,0.13
Industrial rock,2013,0.0
Industrial rock,2014,0.0
Industrial rock,2015,0.0
Industrial rock,2016,0.0
Industrial rock,2017,0.0
Industrial rock,2018,0.0
Industrial rock,2019,0.0
Industrial rock,2020,0.0
Jazz fusion,1954,0.0
Jazz fusion,1955,0.0
Jazz fusion,1956,0.0
Jazz fusion,1957,0.0
Jazz fusion,1958,0.0
Jazz fusion,1959,0.0
Jazz fusion,1960,0.0
Jazz fusion,1961,0.0
Jazz fusion,1962,0.0
Jazz fusion,1963,0.0
Jazz fusion,1964,0.0
Jazz fusion,1965,0.0
Jazz fusion,1966,0.0
Jazz fusion,1967,0.0
Jazz fusion,1968,0.0
Jazz fusion,1969,0.0
Jazz fusion,1970,0.0
Jazz fusion,1971,0.99
Jazz fusion,1972,0.7
Jazz fusion,1973,2.13
Jazz fusion,1974,0.0
Jazz fusion,1975,0.0
Jazz fusion,1976,1.09
Jazz fusion,1977,1.37
Jazz fusion,1978,1.09
Jazz fusion,1979,0.85
Jazz fusion,1980,4.55
Jazz fusion,1981,0.96
Jazz fusion,1982,0.44
Jazz fusion,1983,0.33
Jazz fusion,1984,0.81
Jazz fusion,1985,0.69
Jazz fusion,1986,0.87
Jazz fusion,1987,0.41
Jazz fusion,1988,0.51
Jazz fusion,1989,0.26
Jazz fusion,1990,0.0
Jazz fusion,1991,0.18
Jazz fusion,1992,0.2
Jazz fusion,1993,0.39
Jazz fusion,1994,0.34
Jazz fusion,1995,0.0
Jazz fusion,1996,0.17
Jazz fusion,1997,0.47
Jazz fusion,1998,0.0
Jazz fusion,1999,0.67
Jazz fusion,2000,0.0
Jazz fusion,2001,0.14
Jazz fusion,2002,0.43
Jazz fusion,2003,0.11
Jazz fusion,2004,0.24
Jazz fusion,2005,0.13
Jazz fusion,2006,0.0
Jazz fusion,2007,0.19
Jazz fusion,2008,0.15
Jazz fusion,2009,0.14
Jazz fusion,2010,0.41
Jazz fusion,2011,0.28
Jazz fusion,2012,0.26
Jazz fusion,2013,0.22
Jazz fusion,2014,0.13
Jazz fusion,2015,0.2
Jazz fusion,2016,0.49
Jazz fusion,2017,1.24
Jazz fusion,2018,0.58
Jazz fusion,2019,0.0
Jazz fusion,2020,0.0
Jazz rock,1954,0.0
Jazz rock,1955,0.0
Jazz rock,1956,0.0
Jazz rock,1957,0.0
Jazz rock,1958,0.0
Jazz rock,1959,0.0
Jazz rock,1960,0.0
Jazz rock,1961,0.0
Jazz rock,1962,0.0
Jazz rock,1963,0.0
Jazz rock,1964,0.0
Jazz rock,1965,0.0
Jazz rock,1966,0.0
Jazz rock,1967,0.0
Jazz rock,1968,0.0
Jazz rock,1969,0.0
Jazz rock,1970,0.0
Jazz rock,1971,0.99
Jazz rock,1972,0.7
Jazz rock,1973,2.13
Jazz rock,1974,0.0
Jazz rock,1975,0.0
Jazz rock,1976,1.09
Jazz rock,1977,1.37
Jazz rock,1978,1.09
Jazz rock,1979,0.85
Jazz rock,1980,4.55
Jazz rock,1981,0.96
Jazz rock,1982,0.44
Jazz rock,1983,0.33
Jazz rock,1984,0.81
Jazz rock,1985,0.69
Jazz rock,1986,0.87
Jazz rock,1987,0.41
Jazz rock,1988,0.51
Jazz rock,1989,0.26
Jazz rock,1990,0.0
Jazz rock,1991,0.18
Jazz rock,1992,0.2
Jazz rock,1993,0.39
Jazz rock,1994,0.34
Jazz rock,1995,0.0
Jazz rock,1996,0.17
Jazz rock,1997,0.47
Jazz rock,1998,0.0
Jazz rock,1999,0.67
Jazz rock,2000,0.0
Jazz rock,2001,0.14
Jazz rock,2002,0.43
Jazz rock,2003,0.11
Jazz rock,2004,0.24
Jazz rock,2005,0.13
Jazz rock,2006,0.0
Jazz rock,2007,0.19
Jazz rock,2008,0.15
Jazz rock,2009,0.14
Jazz rock,2010,0.41
Jazz rock,2011,0.28
Jazz rock,2012,0.26
Jazz rock,2013,0.22
Jazz rock,2014,0.13
Jazz rock,2015,0.2
Jazz rock,2016,0.49
Jazz rock,2017,1.24
Jazz rock,2018,0.58
Jazz rock,2019,0.0
Jazz rock,2020,0.0
New wave,1954,0.0
New wave,1955,0.0
New wave,1956,0.0
New wave,1957,0.0
New wave,1958,0.0
New wave,1959,0.0
New wave,1960,0.0
New wave,1961,0.0
New wave,1962,0.0
New wave,1963,0.0
New wave,1964,0.0
New wave,1965,0.0
New wave,1966,0.0
New wave,1967,0.0
New wave,1968,0.0
New wave,1969,0.0
New wave,1970,0.0
New wave,1971,0.99
New wave,1972,0.7
New wave,1973,0.71
New wave,1974,0.88
New wave,1975,0.53
New wave,1976,1.09
New wave,1977,3.2
New wave,1978,3.26
New wave,1979,6.41
New wave,1980,18.18
New wave,1981,10.84
New wave,1982,10.48
New wave,1983,12.04
New wave,1984,16.13
New wave,1985,10.07
New wave,1986,11.92
New wave,1987,9.18
New wave,1988,10.43
New wave,1989,8.33
New wave,1990,7.96
New wave,1991,6.62
New wave,1992,5.57
New wave,1993,6.21
New wave,1994,4.88
New wave,1995,4.86
New wave,1996,3.08
New wave,1997,6.01
New wave,1998,7.07
New wave,1999,4.99
New wave,2000,4.96
New wave,2001,4.95
New wave,2002,6.35
New wave,2003,6.75
New wave,2004,4.88
New wave,2005,5.8
New wave,2006,5.39
New wave,2007,5.17
New wave,2008,5.77
New wave,2009,5.55
New wave,2010,4.42
New wave,2011,4.67
New wave,2012,3.21
New wave,2013,4.06
New wave,2014,4.96
New wave,2015,4.65
New wave,2016,5.16
New wave,2017,5.37
New wave,2018,3.51
New wave,2019,4.67
New wave,2020,1.74
Noise rock,1954,0.0
Noise rock,1955,0.0
Noise rock,1956,0.0
Noise rock,1957,0.0
Noise rock,1958,0.0
Noise rock,1959,0.0
Noise rock,1960,0.0
Noise rock,1961,0.0
Noise rock,1962,0.0
Noise rock,1963,0.0
Noise rock,1964,0.0
Noise rock,1965,0.0
Noise rock,1966,0.0
Noise rock,1967,0.0
Noise rock,1968,0.0
Noise rock,1969,0.0
Noise rock,1970,0.0
Noise rock,1971,0.0
Noise rock,1972,0.0
Noise rock,1973,0.0
Noise rock,1974,0.0
Noise rock,1975,0.0
Noise rock,1976,0.0
Noise rock,1977,0.0
Noise rock,1978,0.0
Noise rock,1979,0.0
Noise rock,1980,0.0
Noise rock,1981,0.0
Noise rock,1982,0.0
Noise rock,1983,0.0
Noise rock,1984,0.0
Noise rock,1985,0.0
Noise rock,1986,0.0
Noise rock,1987,0.0
Noise rock,1988,0.25
Noise rock,1989,0.0
Noise rock,1990,0.0
Noise rock,1991,0.18
Noise rock,1992,0.8
Noise rock,1993,0.19
Noise rock,1994,0.0
Noise rock,1995,0.0
Noise rock,1996,0.0
Noise rock,1997,0.0
Noise rock,1998,0.0
Noise rock,1999,0.0
Noise rock,2000,0.18
Noise rock,2001,0.0
Noise rock,2002,0.0
Noise rock,2003,0.42
Noise rock,2004,0.12
Noise rock,2005,0.13
Noise rock,2006,0.0
Noise rock,2007,0.57
Noise rock,2008,0.15
Noise rock,2009,0.0
Noise rock,2010,0.14
Noise rock,2011,0.28
Noise rock,2012,0.13
Noise rock,2013,0.55
Noise rock,2014,0.64
Noise rock,2015,0.1
Noise rock,2016,0.12
Noise rock,2017,0.0
Noise rock,2018,0.58
Noise rock,2019,0.67
Noise rock,2020,0.0
Pop rock,1954,0.0
Pop rock,1955,0.0
Pop rock,1956,0.0
Pop rock,1957,0.0
Pop rock,1958,0.0
Pop rock,1959,0.0
Pop rock,1960,0.0
Pop rock,1961,0.0
Pop rock,1962,0.0
Pop rock,1963,0.0
Pop rock,1964,0.0
Pop rock,1965,3.85
Pop rock,1966,0.0
Pop rock,1967,0.0
Pop rock,1968,0.0
Pop rock,1969,0.0
Pop rock,1970,5.69
Pop rock,1971,1.98
Pop rock,1972,2.8
Pop rock,1973,4.96
Pop rock,1974,6.14
Pop rock,1975,1.6
Pop rock,1976,5.43
Pop rock,1977,3.65
Pop rock,1978,9.78
Pop rock,1979,6.41
Pop rock,1980,0.0
Pop rock,1981,3.86
Pop rock,1982,4.37
Pop rock,1983,4.35
Pop rock,1984,3.23
Pop rock,1985,3.82
Pop rock,1986,4.94
Pop rock,1987,4.29
Pop rock,1988,5.34
Pop rock,1989,3.39
Pop rock,1990,2.43
Pop rock,1991,3.49
Pop rock,1992,3.58
Pop rock,1993,4.85
Pop rock,1994,1.52
Pop rock,1995,2.76
Pop rock,1996,2.91
Pop rock,1997,4.91
Pop rock,1998,4.96
Pop rock,1999,3.0
Pop rock,2000,2.83
Pop rock,2001,1.51
Pop rock,2002,1.73
Pop rock,2003,3.27
Pop rock,2004,2.69
Pop rock,2005,0.81
Pop rock,2006,3.14
Pop rock,2007,2.49
Pop rock,2008,2.07
Pop rock,2009,2.84
Pop rock,2010,2.35
Pop rock,2011,2.27
Pop rock,2012,2.44
Pop rock,2013,3.84
Pop rock,2014,3.18
Pop rock,2015,3.34
Pop rock,2016,3.07
Pop rock,2017,2.07
Pop rock,2018,1.75
Pop rock,2019,4.67
Pop rock,2020,1.74
Post-punk,1954,0.0
Post-punk,1955,0.0
Post-punk,1956,0.0
Post-punk,1957,0.0
Post-punk,1958,0.0
Post-punk,1959,0.0
Post-punk,1960,0.0
Post-punk,1961,0.0
Post-punk,1962,0.0
Post-punk,1963,0.0
Post-punk,1964,0.0
Post-punk,1965,0.0
Post-punk,1966,0.0
Post-punk,1967,0.0
Post-punk,1968,0.0
Post-punk,1969,0.0
Post-punk,1970,0.0
Post-punk,1971,0.0
Post-punk,1972,0.0
Post-punk,1973,0.0
Post-punk,1974,0.0
Post-punk,1975,0.0
Post-punk,1976,0.0
Post-punk,1977,0.46
Post-punk,1978,0.54
Post-punk,1979,0.85
Post-punk,1980,9.09
Post-punk,1981,5.06
Post-punk,1982,5.9
Post-punk,1983,3.68
Post-punk,1984,6.45
Post-punk,1985,3.12
Post-punk,1986,5.23
Post-punk,1987,6.33
Post-punk,1988,2.8
Post-punk,1989,3.65
Post-punk,1990,4.65
Post-punk,1991,4.96
Post-punk,1992,6.16
Post-punk,1993,2.91
Post-punk,1994,2.53
Post-punk,1995,2.11
Post-punk,1996,3.08
Post-punk,1997,1.74
Post-punk,1998,3.76
Post-punk,1999,1.83
Post-punk,2000,2.48
Post-punk,2001,7.69
Post-punk,2002,4.04
Post-punk,2003,3.48
Post-punk,2004,2.81
Post-punk,2005,4.05
Post-punk,2006,2.41
Post-punk,2007,3.83
Post-punk,2008,3.7
Post-punk,2009,2.84
Post-punk,2010,3.18
Post-punk,2011,3.82
Post-punk,2012,3.59
Post-punk,2013,2.74
Post-punk,2014,3.69
Post-punk,2015,3.24
Post-punk,2016,2.95
Post-punk,2017,4.55
Post-punk,2018,2.34
Post-punk,2019,4.0
Post-punk,2020,0.87
Post-rock,1954,0.0
Post-rock,1955,0.0
Post-rock,1956,0.0
Post-rock,1957,0.0
Post-rock,1958,0.0
Post-rock,1959,0.0
Post-rock,1960,0.0
Post-rock,1961,0.0
Post-rock,1962,0.0
Post-rock,1963,0.0
Post-rock,1964,0.0
Post-rock,1965,0.0
Post-rock,1966,0.0
Post-rock,1967,0.0
Post-rock,1968,0.0
Post-rock,1969,0.0
Post-rock,1970,0.0
Post-rock,1971,0.0
Post-rock,1972,0.0
Post-rock,1973,0.0
Post-rock,1974,0.0
Post-rock,1975,0.0
Post-rock,1976,0.0
Post-rock,1977,0.0
Post-rock,1978,0.0
Post-rock,1979,0.0
Post-rock,1980,0.0
Post-rock,1981,0.0
Post-rock,1982,0.0
Post-rock,1983,0.0
Post-rock,1984,0.0
Post-rock,1985,0.0
Post-rock,1986,0.0
Post-rock,1987,0.0
Post-rock,1988,0.0
Post-rock,1989,0.0
Post-rock,1990,0.0
Post-rock,1991,0.0
Post-rock,1992,0.99
Post-rock,1993,0.78
Post-rock,1994,0.84
Post-rock,1995,0.97
Post-rock,1996,0.86
Post-rock,1997,1.11
Post-rock,1998,0.75
Post-rock,1999,1.33
Post-rock,2000,0.71
Post-rock,2001,1.51
Post-rock,2002,0.58
Post-rock,2003,1.48
Post-rock,2004,1.71
Post-rock,2005,1.35
Post-rock,2006,0.16
Post-rock,2007,0.77
Post-rock,2008,1.04
Post-rock,2009,0.14
Post-rock,2010,0.41
Post-rock,2011,0.85
Post-rock,2012,0.9
Post-rock,2013,0.33
Post-rock,2014,0.51
Post-rock,2015,0.3
Post-rock,2016,0.25
Post-rock,2017,2.07
Post-rock,2018,0.58
Post-rock,2019,0.0
Post-rock,2020,0.0
Power pop,1954,0.0
Power pop,1955,0.0
Power pop,1956,0.0
Power pop,1957,0.0
Power pop,1958,0.0
Power pop,1959,0.0
Power pop,1960,0.0
Power pop,1961,0.0
Power pop,1962,0.0
Power pop,1963,0.0
Power pop,1964,0.0
Power pop,1965,0.0
Power pop,1966,0.0
Power pop,1967,0.0
Power pop,1968,0.0
Power pop,1969,0.0
Power pop,1970,0.0
Power pop,1971,1.98
Power pop,1972,2.1
Power pop,1973,0.0
Power pop,1974,1.75
Power pop,1975,1.6
Power pop,1976,0.0
Power pop,1977,0.0
Power pop,1978,0.54
Power pop,1979,6.84
Power pop,1980,4.55
Power pop,1981,2.65
Power pop,1982,2.84
Power pop,1983,1.0
Power pop,1984,0.4
Power pop,1985,0.69
Power pop,1986,1.16
Power pop,1987,0.82
Power pop,1988,1.27
Power pop,1989,1.82
Power pop,1990,0.88
Power pop,1991,1.84
Power pop,1992,0.2
Power pop,1993,1.55
Power pop,1994,1.01
Power pop,1995,0.49
Power pop,1996,0.17
Power pop,1997,0.79
Power pop,1998,0.15
Power pop,1999,1.0
Power pop,2000,1.24
Power pop,2001,0.82
Power pop,2002,1.01
Power pop,2003,0.95
Power pop,2004,1.1
Power pop,2005,0.94
Power pop,2006,0.56
Power pop,2007,0.77
Power pop,2008,0.74
Power pop,2009,0.68
Power pop,2010,0.55
Power pop,2011,0.85
Power pop,2012,0.51
Power pop,2013,0.55
Power pop,2014,0.64
Power pop,2015,0.61
Power pop,2016,1.23
Power pop,2017,0.41
Power pop,2018,0.58
Power pop,2019,0.67
Power pop,2020,0.87
Progressive rock,1954,0.0
Progressive rock,1955,0.0
Progressive rock,1956,0.0
Progressive rock,1957,0.0
Progressive rock,1958,0.0
Progressive rock,1959,0.0
Progressive rock,1960,0.0
Progressive rock,1961,0.0
Progressive rock,1962,0.0
Progressive rock,1963,0.0
Progressive rock,1964,0.0
Progressive rock,1965,0.0
Progressive rock,1966,0.0
Progressive rock,1967,0.0
Progressive rock,1968,0.0
Progressive rock,1969,11.76
Progressive rock,1970,6.5
Progressive rock,1971,12.87
Progressive rock,1972,11.89
Progressive rock,1973,16.31
Progressive rock,1974,11.4
Progressive rock,1975,9.09
Progressive rock,1976,7.61
Progressive rock,1977,9.59
Progressive rock,1978,10.87
Progressive rock,1979,6.41
Progressive rock,1980,9.09
Progressive rock,1981,6.27
Progressive rock,1982,6.33
Progressive rock,1983,3.68
Progressive rock,1984,5.24
Progressive rock,1985,6.25
Progressive rock,1986,7.27
Progressive rock,1987,6.53
Progressive rock,1988,4.83
Progressive rock,1989,5.73
Progressive rock,1990,4.65
Progressive rock,1991,8.82
Progressive rock,1992,4.57
Progressive rock,1993,5.63
Progressive rock,1994,7.41
Progressive rock,1995,6.48
Progressive rock,1996,7.36
Progressive rock,1997,4.43
Progressive rock,1998,4.21
Progressive rock,1999,6.49
Progressive rock,2000,5.13
Progressive rock,2001,5.22
Progressive rock,2002,5.77
Progressive rock,2003,3.48
Progressive rock,2004,4.88
Progressive rock,2005,3.64
Progressive rock,2006,5.07
Progressive rock,2007,4.02
Progressive rock,2008,4.44
Progressive rock,2009,5.28
Progressive rock,2010,5.66
Progressive rock,2011,5.24
Progressive rock,2012,3.98
Progressive rock,2013,3.62
Progressive rock,2014,4.71
Progressive rock,2015,5.16
Progressive rock,2016,5.65
Progressive rock,2017,5.37
Progressive rock,2018,3.51
Progressive rock,2019,3.33
Progressive rock,2020,5.22
Proto-punk,1954,0.0
Proto-punk,1955,0.0
Proto-punk,1956,0.0
Proto-punk,1957,0.0
Proto-punk,1958,0.0
Proto-punk,1959,0.0
Proto-punk,1960,0.0
Proto-punk,1961,0.0
Proto-punk,1962,0.0
Proto-punk,1963,0.0
Proto-punk,1964,0.0
Proto-punk,1965,0.0
Proto-punk,1966,0.0
Proto-punk,1967,0.0
Proto-punk,1968,0.0
Proto-punk,1969,0.0
Proto-punk,1970,0.0
Proto-punk,1971,0.0
Proto-punk,1972,0.0
Proto-punk,1973,1.42
Proto-punk,1974,0.0
Proto-punk,1975,0.53
Proto-punk,1976,0.0
Proto-punk,1977,0.0
Proto-punk,1978,1.09
Proto-punk,1979,0.0
Proto-punk,1980,0.0
Proto-punk,1981,0.24
Proto-punk,1982,0.0
Proto-punk,1983,0.0
Proto-punk,1984,0.0
Proto-punk,1985,0.35
Proto-punk,1986,0.29
Proto-punk,1987,0.2
Proto-punk,1988,0.0
Proto-punk,1989,0.52
Proto-punk,1990,0.0
Proto-punk,1991,0.0
Proto-punk,1992,0.0
Proto-punk,1993,0.0
Proto-punk,1994,0.17
Proto-punk,1995,0.65
Proto-punk,1996,0.0
Proto-punk,1997,0.16
Proto-punk,1998,0.0
Proto-punk,1999,0.17
Proto-punk,2000,0.35
Proto-punk,2001,0.14
Proto-punk,2002,0.0
Proto-punk,2003,0.0
Proto-punk,2004,0.12
Proto-punk,2005,0.0
Proto-punk,2006,0.16
Proto-punk,2007,0.19
Proto-punk,2008,0.3
Proto-punk,2009,0.14
Proto-punk,2010,0.14
Proto-punk,2011,0.28
Proto-punk,2012,0.0
Proto-punk,2013,0.11
Proto-punk,2014,0.25
Proto-punk,2015,0.1
Proto-punk,2016,0.0
Proto-punk,2017,0.0
Proto-punk,2018,0.0
Proto-punk,2019,0.0
Proto-punk,2020,0.0
Psychedelic rock,1954,0.0
Psychedelic rock,1955,0.0
Psychedelic rock,1956,0.0
Psychedelic rock,1957,0.0
Psychedelic rock,1958,0.0
Psychedelic rock,1959,0.0
Psychedelic rock,1960,0.0
Psychedelic rock,1961,0.0
Psychedelic rock,1962,0.0
Psychedelic rock,1963,0.0
Psychedelic rock,1964,4.0
Psychedelic rock,1965,0.0
Psychedelic rock,1966,0.0
Psychedelic rock,1967,0.0
Psychedelic rock,1968,0.0
Psychedelic rock,1969,2.94
Psychedelic rock,1970,6.5
Psychedelic rock,1971,9.9
Psychedelic rock,1972,7.69
Psychedelic rock,1973,11.35
Psychedelic rock,1974,1.75
Psychedelic rock,1975,5.88
Psychedelic rock,1976,3.26
Psychedelic rock,1977,5.48
Psychedelic rock,1978,3.8
Psychedelic rock,1979,2.56
Psychedelic rock,1980,4.55
Psychedelic rock,1981,4.34
Psychedelic rock,1982,2.4
Psychedelic rock,1983,4.35
Psychedelic rock,1984,4.44
Psychedelic rock,1985,3.82
Psychedelic rock,1986,3.78
Psychedelic rock,1987,4.69
Psychedelic rock,1988,2.04
Psychedelic rock,1989,2.86
Psychedelic rock,1990,3.32
Psychedelic rock,1991,4.6
Psychedelic rock,1992,4.97
Psychedelic rock,1993,4.66
Psychedelic rock,1994,6.9
Psychedelic rock,1995,5.02
Psychedelic rock,1996,5.31
Psychedelic rock,1997,4.91
Psychedelic rock,1998,2.41
Psychedelic rock,1999,2.5
Psychedelic rock,2000,2.83
Psychedelic rock,2001,3.71
Psychedelic rock,2002,4.04
Psychedelic rock,2003,1.58
Psychedelic rock,2004,3.91
Psychedelic rock,2005,2.7
Psychedelic rock,2006,4.02
Psychedelic rock,2007,3.26
Psychedelic rock,2008,4.14
Psychedelic rock,2009,3.65
Psychedelic rock,2010,3.87
Psychedelic rock,2011,3.12
Psychedelic rock,2012,3.72
Psychedelic rock,2013,3.62
Psychedelic rock,2014,3.31
Psychedelic rock,2015,3.94
Psychedelic rock,2016,4.91
Psychedelic rock,2017,3.31
Psychedelic rock,2018,2.92
Psychedelic rock,2019,1.33
Psychedelic rock,2020,1.74
Punk rock,1954,0.0
Punk rock,1955,0.0
Punk rock,1956,0.0
Punk rock,1957,0.0
Punk rock,1958,0.0
Punk rock,1959,0.0
Punk rock,1960,0.0
Punk rock,1961,0.0
Punk rock,1962,0.0
Punk rock,1963,0.0
Punk rock,1964,0.0
Punk rock,1965,0.0
Punk rock,1966,0.0
Punk rock,1967,0.0
Punk rock,1968,0.0
Punk rock,1969,0.0
Punk rock,1970,0.0
Punk rock,1971,0.0
Punk rock,1972,0.0
Punk rock,1973,0.71
Punk rock,1974,0.0
Punk rock,1975,0.53
Punk rock,1976,1.09
Punk rock,1977,2.74
Punk rock,1978,3.26
Punk rock,1979,2.99
Punk rock,1980,9.09
Punk rock,1981,6.51
Punk rock,1982,4.37
Punk rock,1983,2.34
Punk rock,1984,3.23
Punk rock,1985,1.04
Punk rock,1986,2.33
Punk rock,1987,3.27
Punk rock,1988,1.53
Punk rock,1989,2.08
Punk rock,1990,2.88
Punk rock,1991,4.96
Punk rock,1992,3.58
Punk rock,1993,3.11
Punk rock,1994,2.19
Punk rock,1995,3.89
Punk rock,1996,2.23
Punk rock,1997,2.22
Punk rock,1998,2.56
Punk rock,1999,2.5
Punk rock,2000,3.54
Punk rock,2001,2.2
Punk rock,2002,2.16
Punk rock,2003,3.06
Punk rock,2004,3.3
Punk rock,2005,2.02
Punk rock,2006,1.37
Punk rock,2007,2.87
Punk rock,2008,1.33
Punk rock,2009,2.17
Punk rock,2010,1.8
Punk rock,2011,2.83
Punk rock,2012,0.9
Punk rock,2013,1.43
Punk rock,2014,2.04
Punk rock,2015,2.53
Punk rock,2016,1.72
Punk rock,2017,1.24
Punk rock,2018,1.75
Punk rock,2019,4.67
Punk rock,2020,0.87
Raga rock,1954,0.0
Raga rock,1955,0.0
Raga rock,1956,0.0
Raga rock,1957,0.0
Raga rock,1958,0.0
Raga rock,1959,0.0
Raga rock,1960,0.0
Raga rock,1961,0.0
Raga rock,1962,0.0
Raga rock,1963,0.0
Raga rock,1964,0.0
Raga rock,1965,0.0
Raga rock,1966,0.0
Raga rock,1967,0.0
Raga rock,1968,0.0
Raga rock,1969,0.0
Raga rock,1970,0.0
Raga rock,1971,0.0
Raga rock,1972,0.0
Raga rock,1973,0.0
Raga rock,1974,0.0
Raga rock,1975,0.0
Raga rock,1976,0.0
Raga rock,1977,0.0
Raga rock,1978,0.0
Raga rock,1979,0.0
Raga rock,1980,0.0
Raga rock,1981,0.0
Raga rock,1982,0.0
Raga rock,1983,0.0
Raga rock,1984,0.0
Raga rock,1985,0.0
Raga rock,1986,0.0
Raga rock,1987,0.0
Raga rock,1988,0.0
Raga rock,1989,0.0
Raga rock,1990,0.0
Raga rock,1991,0.0
Raga rock,1992,0.0
Raga rock,1993,0.0
Raga rock,1994,0.0
Raga rock,1995,0.65
Raga rock,1996,0.68
Raga rock,1997,0.95
Raga rock,1998,0.3
Raga rock,1999,0.67
Raga rock,2000,0.0
Raga rock,2001,0.14
Raga rock,2002,0.43
Raga rock,2003,0.0
Raga rock,2004,0.0
Raga rock,2005,0.0
Raga rock,2006,0.08
Raga rock,2007,0.0
Raga rock,2008,0.0
Raga rock,2009,0.0
Raga rock,2010,0.0
Raga rock,2011,0.0
Raga rock,2012,0.0
Raga rock,2013,0.0
Raga rock,2014,0.0
Raga rock,2015,0.0
Raga rock,2016,0.12
Raga rock,2017,0.0
Raga rock,2018,0.58
Raga rock,2019,0.0
Raga rock,2020,0.0
Rap rock,1954,0.0
Rap rock,1955,0.0
Rap rock,1956,0.0
Rap rock,1957,0.0
Rap rock,1958,0.0
Rap rock,1959,0.0
Rap rock,1960,0.0
Rap rock,1961,0.0
Rap rock,1962,0.0
Rap rock,1963,0.0
Rap rock,1964,0.0
Rap rock,1965,0.0
Rap rock,1966,0.0
Rap rock,1967,0.0
Rap rock,1968,0.0
Rap rock,1969,0.0
Rap rock,1970,0.0
Rap rock,1971,0.0
Rap rock,1972,0.0
Rap rock,1973,0.0
Rap rock,1974,0.0
Rap rock,1975,0.0
Rap rock,1976,0.0
Rap rock,1977,0.0
Rap rock,1978,0.0
Rap rock,1979,0.0
Rap rock,1980,0.0
Rap rock,1981,0.0
Rap rock,1982,0.0
Rap rock,1983,0.0
Rap rock,1984,0.0
Rap rock,1985,0.0
Rap rock,1986,0.0
Rap rock,1987,0.0
Rap rock,1988,0.0
Rap rock,1989,0.0
Rap rock,1990,0.0
Rap rock,1991,0.0
Rap rock,1992,0.0
Rap rock,1993,0.0
Rap rock,1994,0.0
Rap rock,1995,0.32
Rap rock,1996,0.0
Rap rock,1997,0.0
Rap rock,1998,0.0
Rap rock,1999,0.0
Rap rock,2000,0.0
Rap rock,2001,0.0
Rap rock,2002,0.0
Rap rock,2003,0.0
Rap rock,2004,0.0
Rap rock,2005,0.0
Rap rock,2006,0.0
Rap rock,2007,0.0
Rap rock,2008,0.0
Rap rock,2009,0.14
Rap rock,2010,0.0
Rap rock,2011,0.0
Rap rock,2012,0.0
Rap rock,2013,0.0
Rap rock,2014,0.0
Rap rock,2015,0.0
Rap rock,2016,0.0
Rap rock,2017,0.0
Rap rock,2018,0.0
Rap rock,2019,0.0
Rap rock,2020,0.0
Rapcore,1954,0.0
Rapcore,1955,0.0
Rapcore,1956,0.0
Rapcore,1957,0.0
Rapcore,1958,0.0
Rapcore,1959,0.0
Rapcore,1960,0.0
Rapcore,1961,0.0
Rapcore,1962,0.0
Rapcore,1963,0.0
Rapcore,1964,0.0
Rapcore,1965,0.0
Rapcore,1966,0.0
Rapcore,1967,0.0
Rapcore,1968,0.0
Rapcore,1969,0.0
Rapcore,1970,0.0
Rapcore,1971,0.0
Rapcore,1972,0.0
Rapcore,1973,0.0
Rapcore,1974,0.0
Rapcore,1975,0.0
Rapcore,1976,0.0
Rapcore,1977,0.0
Rapcore,1978,0.0
Rapcore,1979,0.0
Rapcore,1980,0.0
Rapcore,1981,0.0
Rapcore,1982,0.0
Rapcore,1983,0.0
Rapcore,1984,0.0
Rapcore,1985,0.0
Rapcore,1986,0.0
Rapcore,1987,0.0
Rapcore,1988,0.0
Rapcore,1989,0.0
Rapcore,1990,0.0
